1,1000,29.3,52,29.94,15.1,1721019600,2024-07-15 08:00:00+00,Sunny
1,1000,30.8,45,29.93,13,1721023200,2024-07-15 09:00:00+00,Sunny
1,1000,32.3,37,29.92,13.3,1721026800,2024-07-15 10:00:00+00,Sunny
1,1000,33.5,31,29.91,15.1,1721030400,2024-07-15 11:00:00+00,Sunny
1,1000,34.2,28,29.9,16.2,1721034000,2024-07-15 12:00:00+00,Sunny
1,1000,34.7,26,29.9,17.6,1721037600,2024-07-15 13:00:00+00,Sunny
1,1000,34.8,26,29.9,18.4,1721041200,2024-07-15 14:00:00+00,Sunny
1,1000,34.7,27,29.9,18.7,1721044800,2024-07-15 15:00:00+00,Sunny
1,1000,34.1,30,29.9,19.1,1721048400,2024-07-15 16:00:00+00,Sunny
1,1000,33.2,32,29.9,18.4,1721052000,2024-07-15 17:00:00+00,Sunny
1,1000,31.9,37,29.91,16.2,1721055600,2024-07-15 18:00:00+00,Sunny
1,1000,29.6,44,29.93,13,1721059200,2024-07-15 19:00:00+00,Sunny
1,1000,27.4,52,29.95,10.4,1721062800,2024-07-15 20:00:00+00,Sunny
1,1000,26.2,58,29.95,10.4,1721066400,2024-07-15 21:00:00+00,Clear
1,1000,25.3,63,29.95,11.2,1721070000,2024-07-15 22:00:00+00,Clear
1,1000,24.4,66,29.96,10.4,1721073600,2024-07-15 23:00:00+00,Clear
1,1000,24,63,29.97,6.1,1721077200,2024-07-16 00:00:00+00,Clear
1,1000,23.5,65,29.96,6.1,1721080800,2024-07-16 01:00:00+00,Clear
1,1000,23,67,29.96,5.4,1721084400,2024-07-16 02:00:00+00,Clear
1,1000,22.6,69,29.97,5.4,1721088000,2024-07-16 03:00:00+00,Clear
1,1000,22.6,70,29.97,5.8,1721091600,2024-07-16 04:00:00+00,Clear
1,1003,24,65,29.98,5.8,1721095200,2024-07-16 05:00:00+00,Partly cloudy
1,1000,25.8,59,29.98,6.8,1721098800,2024-07-16 06:00:00+00,Sunny
1,1000,27.6,53,29.99,7.9,1721102400,2024-07-16 07:00:00+00,Sunny
